feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
timing_only,5,3,all,35,40,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,burst",5,0.9928920101180535,0.9725782521364097,0.975794603405166,0.9693830342685305,0.004571760353898168,5559,4366,0.9896391647735899,7,0.07
timing_only,5,4,sqrt,58,63,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9927688288324419,0.9721091986884667,0.9755395763223986,0.9687028616099446,0.004675383632291974,5685,4412,0.9894178681616482,8,0.08
timing_only,5,4,all,73,78,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc",7,0.9933424812148539,0.9744258470612833,0.9818431805203661,0.9671197418072401,0.004951712374675458,6021,3275,0.9902493418395263,8,0.08
timing_only,5,5,sqrt,108,113,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9928526207534684,0.9725392649988444,0.979769699456127,0.9654147660539182,0.005206658535803077,6331,3649,0.9897236728648816,9,0.09
timing_only,5,5,all,143,148,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9936146259156237,0.9755173322788981,0.984792624173241,0.9664151292416338,0.005076718234325129,6173,2743,0.9906253312287476,9,0.09
timing_only,5,6,sqrt,193,198,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9930159075739302,0.9731549536157679,0.9799637418017109,0.9664401275034582,0.005047933990326849,6138,3614,0.9900258967167891,10,0.1
timing_only,5,6,all,256,261,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9939762918995414,0.976928415272067,0.9872597339956646,0.9668110843268835,0.005027373816042364,6113,2298,0.991196118930099,10,0.1
timing_only,5,8,sqrt,412,417,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9932221646103031,0.973917884328132,0.9796089215126432,0.9682925893654681,0.004758446736401295,5786,3678,0.9904033184465407,12,0.12
timing_only,5,8,all,561,566,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc",8,0.9947755379154862,0.9800805515734863,0.9949659871488526,0.9656339452898005,0.005252713326200324,6387,908,0.9922309849632891,12,0.12
timing_only,7,2,sqrt,20,27,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc",7,0.9925804760526987,0.971413434582018,0.9758888525444496,0.9669788776883567,0.004943488304961664,6011,4349,0.9891693570796295,6,0.06
timing_only,7,2,all,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6",3,0.9926513769089519,0.9716762128217514,0.975794603405166,0.9675924398852129,0.004848089096281652,5895,4366,0.9892245021900486,6,0.06
timing_only,7,3,sqrt,43,50,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc",7,0.9927781390458893,0.9721451853488757,0.9755783847915154,0.9687360650052024,0.004670449190463698,5679,4405,0.9894121387995267,7,0.07
