feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
timing,5,5,sqrt,104,109,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9022837329643149,0.7996448004302019,0.6693714850933903,0.9928793263254073,0.001973359044217364,1621,111643,0.900665251214077
timing,5,5,all,124,129,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.9684982715201564,0.9438012712973081,0.9080134688111731,0.9825258523173354,0.006638326260405482,5453,31061,0.96686943700819
timing,5,6,sqrt,178,183,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9694179418537138,0.945939845725423,0.9184526859143125,0.975123017183103,0.009631842540313254,7912,27536,0.9675846402976074
timing,5,6,all,231,236,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.9710191690010707,0.9496587670054519,0.9383360628307603,0.961258066179839,0.015545832815950487,12770,20822,0.9692057102382774
timing,5,8,sqrt,527,532,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9483733654499008,0.9042766078269842,0.8370682532302344,0.9832194687556527,0.00587259964793619,4824,55017,0.9455901980051954
timing,5,8,all,715,720,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.9705300010093942,0.9485392151397963,0.932315373931276,0.9653376998509742,0.01376116633919376,11304,22855,0.9719931913337032
timing,7,2,sqrt,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,id_rate,bus_rate",7,0.8821726305763641,0.7465355685342212,0.5956395168049184,0.9998260126066294,4.260799910401465e-05,35,136540,0.8768323309846943
timing,7,2,all,21,28,2,"dt_id,dt_ratio_q6,bus_rate",3,0.9632442449428916,0.9374300560139345,0.9451533898581155,0.9298319217557752,0.029319172869173966,24084,18520,0.9566883585782552
timing,7,3,sqrt,44,51,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",10,0.8821717678462201,0.7465275973423406,0.5956187864447136,0.999855829700076,3.530377068618356e-05,29,136547,0.8768340564449824
timing,7,3,all,49,56,3,"dt_id,dt_id_dev,dt_ratio_q6,bus_rate",4,0.9592834508515578,0.9255036533911267,0.8681963698177801,0.9909109960385598,0.0032735117025912966,2689,44506,0.9572163494264139
