feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
timing_only,1,5,all,2,3,2,"dt_ratio_q6,id_rate",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,1,6,sqrt,9,10,5,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.9999981813739962,0.9999898554400203,0.9999797110858627,1.0,0.0,0,3,0.9999975751653283,9,0.09
timing_only,1,6,all,2,3,2,"dt_ratio_q6,id_rate",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,1,8,sqrt,9,10,5,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.9999981813739962,0.9999898554400203,0.9999797110858627,1.0,0.0,0,3,0.9999975751653283,9,0.09
timing_only,1,8,all,2,3,2,"dt_ratio_q6,id_rate",2,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,3,2,sqrt,9,12,2,"dt_id,dt_ratio_q6,hd,hd_dev,burst",5,0.9921356549508759,0.9549171355196536,0.9291849266893902,0.9821151577969192,0.0016660751278689354,2502,10471,0.9801981938618948,6,0.06
timing_only,3,2,all,6,9,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
timing_only,3,3,sqrt,16,19,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate",8,0.9933583778341013,0.9616577192012374,0.9291849266893902,0.9964823974818318,0.0003229602066412605,485,10471,0.9832128695675368,7,0.07
timing_only,3,3,all,6,9,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
timing_only,3,4,sqrt,20,23,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,id_rate",7,0.9999981813739962,0.9999898554400203,0.9999797110858627,1.0,0.0,0,3,0.9999981813739962,8,0.08
