feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
no_payload,7,2,sqrt,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9831030925749884,0.9339291363492566,0.9954646614513083,0.8795584554880229,0.018582020602255125,8085,269,0.9847373637264618
no_payload,7,2,all,21,28,2,"dt_id,dt_ratio_q6,id_rate",3,0.9827066604639874,0.932689885375992,0.9987355004046399,0.8748375472589792,0.01947837039011901,8475,75,0.9847373637264618
no_payload,7,3,sqrt,46,53,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9836309945187193,0.9359837368791577,0.9975047207984894,0.8816105142380307,0.018260254011739883,7945,148,0.9852753787342489
no_payload,7,3,all,42,49,3,"dt_id,dt_ratio_q6,burst,id_rate,bus_rate",5,0.9837483060617705,0.9354582185343754,0.9817406258429997,0.8933431521455639,0.01597800955187107,6952,1083,0.9850083938431666
no_payload,7,4,sqrt,88,95,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9832568111486418,0.9345664374357758,0.9966954410574589,0.8797285633500997,0.018575125603886942,8082,196,0.9855241601100302
no_payload,7,4,all,82,89,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9839991100503631,0.93643587745165,0.982482465605611,0.8945122419218666,0.015794142928719508,6872,1039,0.9861370117918327
no_payload,7,5,sqrt,146,153,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9820816731053175,0.9274845089099347,0.955186134340437,0.9013443640124095,0.014251961627035748,6201,2658,0.9863837705548026
no_payload,7,5,all,149,156,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.983742238223337,0.933632775731955,0.95323037496628,0.9148247629526552,0.012098423803373034,5264,2774,0.9880160190934649
no_payload,7,6,sqrt,233,240,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9841204668190369,0.9370504895003969,0.9851969247369841,0.8933906156833367,0.01602627454044836,6973,878,0.9875002528266014
no_payload,7,6,all,260,267,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9850023260047329,0.9393887376672634,0.968792149986512,0.911717572391908,0.012787923640191405,5564,1851,0.9885439210371958
no_payload,7,8,sqrt,527,534,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9858720495135617,0.9432533653963328,0.9787732667925546,0.910221232694147,0.013160253552073327,5726,1259,0.989646245019316
no_payload,7,8,all,671,678,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9863271373960882,0.9440286149566139,0.9611545724305368,0.9275022777560848,0.010241370909542217,4456,2304,0.990861835318865
no_payload,9,2,sqrt,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9831051151877996,0.9339375677193316,0.9954815214459132,0.8795602496685486,0.018582020602255125,8085,268,0.9847373637264618
no_payload,9,2,all,27,36,2,"dt_id,dt_ratio_q6,id_rate",3,0.9827066604639874,0.932689885375992,0.9987355004046399,0.8748375472589792,0.01947837039011901,8475,75,0.9847373637264618
no_payload,9,3,sqrt,60,69,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9836188588418519,0.9359332357710715,0.9974035608308606,0.8815999284681758,0.018260254011739883,7945,154,0.9852875144111163
no_payload,9,3,all,54,63,3,"dt_id,dt_ratio_q6,burst,id_rate,bus_rate",5,0.9837017859671123,0.9352552668370052,0.9812516859994604,0.8933779510637645,0.015964219555134704,6946,1112,0.9849740094253757
no_payload,9,4,sqrt,114,123,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9833134443073562,0.9347949796086118,0.9970495009441597,0.8798577634946141,0.01855903727436118,8075,175,0.9854998887562954
no_payload,9,4,all,106,115,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9839343864404038,0.9361602944840501,0.9819092257890477,0.8944846334608119,0.01578954626314072,6870,1073,0.986078356020307
no_payload,9,5,sqrt,193,202,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9822414595174046,0.9285470141115578,0.9618458322093337,0.8974766384545197,0.014978234788484434,6517,2263,0.9863857931676139
no_payload,9,5,all,192,201,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9838150522845411,0.9339627312789872,0.9540396547073104,0.9147133943293136,0.012126003796845768,5276,2726,0.9880524261240671
no_payload,9,6,sqrt,308,317,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9846342104730892,0.9393312623282037,0.9915700026975991,0.8923212307879045,0.016311267806333286,7097,500,0.9875993608543516
no_payload,9,6,all,334,343,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9848243360773448,0.9386182353663026,0.9671904504990558,0.9116857111072263,0.012771835310665643,5557,1946,0.9884407677838232
no_payload,9,8,sqrt,711,720,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9862846625270525,0.9448748485907764,0.9798185864580523,0.9123377133079013,0.012833890295979297,5584,1197,0.9898019862057806
no_payload,9,8,all,857,866,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.98664266499464,0.9453293155402497,0.9626382519557594,0.9286318391776722,0.010085084279863387,4388,2216,0.9908780162213547
timing,1,2,sqrt,3,4,2,"dt_id_dev,dt_ratio_q6,pl_popcount",3,0.9763637466879715,0.9101657390609145,0.9980948206096574,0.8364748770700277,0.026598605371663395,11573,113,0.9826217107259158
timing,1,2,all,3,4,2,"dt_id,id_rate",2,0.9826581177565179,0.9324828726671391,0.9982465605611006,0.8748485475339106,0.019466878726172036,8470,104,0.9847515220161405
timing,1,3,sqrt,7,8,3,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,pl_popcount,id_rate",6,0.9816488339637143,0.9271309362225024,0.9731420285945509,0.8852743140232212,0.017191529264671407,7480,1593,0.9845209441556603
timing,1,3,all,6,7,3,"dt_id,hd_dev,burst,id_rate,bus_rate",5,0.9837563965130155,0.9354996747275341,0.9819260857836526,0.8932652341293578,0.015994097881396836,6959,1072,0.9850852531299933
timing,1,4,sqrt,14,15,4,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,pl_popcount,id_rate",6,0.9831779292490038,0.9343126801721755,0.9972518208794173,0.8788464110069387,0.01874060556472335,8154,163,0.9849133310410388
timing,1,4,all,11,12,4,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,burst,id_rate,bus_rate",7,0.9840233814040978,0.9365373954542168,0.9826679255462638,0.894543780216407,0.015791844595930114,6871,1028,0.9861936449505471
timing,1,5,sqrt,22,23,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate,bus_rate",10,0.9830808438340648,0.9335029214197703,0.9899345832209334,0.8831581005670622,0.017853449108017044,7768,597,0.9846989340830484
timing,1,5,all,20,21,5,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,burst,id_rate,bus_rate",7,0.9837139216439796,0.9334996118333031,0.9528425950903696,0.9149263396470779,0.012077738808268483,5255,2797,0.9880119738678425
timing,1,6,sqrt,32,33,6,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,dt_bus,burst,pl_popcount,id_rate,bus_rate",9,0.9842762080055015,0.9371940086283508,0.9779134070677097,0.8997300902801477,0.014856423150646522,6464,1310,0.9862381424323942
timing,1,6,all,35,36,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9847555672417629,0.9382491499733726,0.965386431076342,0.9125958274229795,0.01260405701703984,5484,2053,0.9883699763354301
timing,1,8,sqrt,56,57,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9814283691672903,0.9249223221586264,0.9535844348529808,0.8979329396075443,0.014775981503017711,6429,2753,0.9866932303149208
timing,1,8,all,94,95,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9863311826217107,0.9440423946344291,0.9611208524413272,0.9275602850727326,0.010232177578384639,4452,2306,0.9904613579822414
timing,3,2,sqrt,9,12,2,"dt_id_dev,dt_ratio_q6,hd,pl_popcount,id_rate",5,0.9822394369045934,0.930917558945472,0.9975047207984894,0.8726639821821025,0.019841506970843352,8633,148,0.9845795999271859
timing,3,2,all,9,12,2,"dt_id,id_rate",2,0.9827127283024211,0.9327150920670408,0.9987860803884543,0.8748430923724433,0.01947837039011901,8475,72,0.9847353411136506
timing,3,3,sqrt,21,24,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,pl_popcount,id_rate",7,0.9831354543799681,0.9341400609784996,0.9969652009711357,0.8787635607073859,0.018749798895880927,8158,180,0.9850023260047329
timing,3,3,all,18,21,3,"dt_id,hd_dev,burst,id_rate,bus_rate",5,0.9836754920005664,0.9351367424516399,0.9809144861073644,0.8934412383482547,0.015948131225608942,6939,1132,0.9849274893307174
timing,3,4,sqrt,42,45,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_popcount,id_rate,bus_rate",9,0.9835460447806477,0.9357257420970712,0.9983814405179391,0.8804698535424875,0.018476297293942973,8039,96,0.9850852531299933
timing,3,4,all,34,37,4,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,dt_bus,burst,id_rate,bus_rate",8,0.983857527153577,0.9358352829566742,0.9812685459940653,0.8944230148606906,0.01578954626314072,6870,1111,0.9860014967334804
timing,3,5,sqrt,69,72,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate,bus_rate",10,0.9835177282012905,0.9355224116786011,0.9967291610466684,0.8813978799218761,0.01828323733963383,7955,194,0.9850892983556158
