feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
no_track,7,5,sqrt,103,110,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,7,5,all,114,121,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,7,6,sqrt,142,149,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,7,6,all,190,197,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,7,8,sqrt,291,298,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,7,8,all,490,497,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,2,sqrt,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,2,all,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,id_rate",5,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,3,sqrt,50,59,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,3,all,54,63,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,4,sqrt,78,87,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,4,all,91,100,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,5,sqrt,132,141,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,5,all,146,155,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,6,sqrt,181,190,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,6,all,245,254,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,8,sqrt,392,401,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_track,9,8,all,637,646,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,pl_violation,pl_popcount,id_rate,bus_rate",10,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,1,2,sqrt,3,4,2,"burst,bus_rate",2,0.923645479479152,0.7348025420481721,0.5951119814238173,0.9601871514649264,0.005334196921155203,2306,37838,0.9190273852228592
no_payload,1,2,all,3,4,2,"dt_id,dt_ratio_q6",2,0.995138447726901,0.9865084559677385,0.9999464971697003,0.9734268065292346,0.005900926429257122,2551,5,0.9950623670966491
no_payload,1,3,sqrt,4,5,3,"dt_id,dt_id_dev,burst,bus_rate",4,0.9953590815546316,0.9871109514653369,0.9997966892448611,0.9747431015596474,0.005600212812713247,2421,19,0.9950490529863549
no_payload,1,3,all,6,7,3,"dt_id,dt_ratio_q6,id_rate",3,0.995138447726901,0.9865084559677385,0.9999464971697003,0.9734268065292346,0.005900926429257122,2551,5,0.9950623670966491
no_payload,1,4,sqrt,10,11,4,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9953134331764805,0.9869825236153082,0.9995398756594224,0.9747367761997684,0.005600212812713247,2421,43,0.9949900904979097
no_payload,1,4,all,11,12,4,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.995138447726901,0.9865084559677385,0.9999464971697003,0.9734268065292346,0.005900926429257122,2551,5,0.9950623670966491
no_payload,1,5,sqrt,10,11,5,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9953134331764805,0.9869825236153082,0.9995398756594224,0.9747367761997684,0.005600212812713247,2421,43,0.9949900904979097
no_payload,1,5,all,19,20,5,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.995138447726901,0.9865084559677385,0.9999464971697003,0.9734268065292346,0.005900926429257122,2551,5,0.9950623670966491
no_payload,1,6,sqrt,11,12,6,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9953590815546316,0.9871109514653369,0.9997966892448611,0.9747431015596474,0.005600212812713247,2421,19,0.9950490529863549
no_payload,1,6,all,31,32,6,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.995138447726901,0.9865084559677385,0.9999464971697003,0.9734268065292346,0.005900926429257122,2551,5,0.9950623670966491
no_payload,1,8,sqrt,55,56,8,"dt_id,dt_id_dev,burst,id_rate,bus_rate",5,0.9953590815546316,0.9871109514653369,0.9997966892448611,0.9747431015596474,0.005600212812713247,2421,19,0.9950490529863549
no_payload,1,8,all,76,77,8,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate",5,0.995138447726901,0.9865084559677385,0.9999464971697003,0.9734268065292346,0.005900926429257122,2551,5,0.9950623670966491
no_payload,3,2,sqrt,8,11,2,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",6,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,2,all,9,12,2,"dt_id,dt_ratio_q6,id_rate",3,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,3,sqrt,14,17,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,3,all,18,21,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,id_rate",5,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,4,sqrt,25,28,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,4,all,33,36,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate",6,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,5,sqrt,31,34,5,"dt_id,dt_id_dev,dt_ratio_q6,burst,dlc,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,5,all,54,57,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,6,sqrt,41,44,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,6,all,90,93,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,8,sqrt,112,115,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,3,8,all,229,232,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,2,sqrt,14,19,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,2,all,15,20,2,"dt_id,dt_ratio_q6,id_rate",3,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,3,sqrt,27,32,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,3,all,30,35,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,id_rate",5,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,4,sqrt,48,53,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,4,all,54,59,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,5,sqrt,66,71,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,5,all,90,95,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,6,sqrt,87,92,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,6,all,147,152,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,8,sqrt,222,227,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,5,8,all,369,374,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,2,sqrt,20,27,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,2,all,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,id_rate",4,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,3,sqrt,38,45,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,3,all,42,49,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate",6,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,4,sqrt,65,72,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,4,all,75,82,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,5,sqrt,94,101,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,5,all,128,135,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,6,sqrt,127,134,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,6,all,213,220,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,8,sqrt,268,275,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,7,8,all,527,534,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,2,sqrt,26,35,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,2,all,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,id_rate",5,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,3,sqrt,49,58,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,3,all,55,64,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate",6,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,4,sqrt,81,90,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,4,all,97,106,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,5,sqrt,116,125,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,5,all,165,174,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,6,sqrt,156,165,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,6,all,278,287,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,8,sqrt,320,329,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
no_payload,9,8,all,686,695,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9953857097752198,0.9871858526742798,0.9999464971697003,0.9747467898903712,0.005600212812713247,2421,5,0.9950699751596742
paper,1,2,sqrt,3,4,2,"dt_id_dev,hd_dev",2,0.9920495741386721,0.978123887877075,0.9999464971697003,0.9572334388412567,0.009657533454389841,4175,5,0.9922093434622012
paper,1,2,all,3,4,2,"dt_id_dev,hd_dev",2,0.9920495741386721,0.978123887877075,0.9999464971697003,0.9572334388412567,0.009657533454389841,4175,5,0.9922093434622012
paper,1,3,sqrt,6,7,3,"dt_id_dev,hd_dev",2,0.9891718242993925,0.9702378151743751,0.9929590275325565,0.9485331697843198,0.011646869686910862,5035,658,0.9919449632720757
paper,1,3,all,5,6,3,"dt_id_dev,hd_dev",2,0.9935122242552658,0.9819524764419236,0.9929590275325565,0.9711872566668062,0.00636818912573299,2753,658,0.9934494577353079
paper,1,4,sqrt,8,9,4,"dt_id_dev,hd_dev",2,0.9934894000661901,0.9819985169680938,0.999047649620665,0.9655215206105607,0.007712147673517539,3334,89,0.9935179303025347
paper,1,4,all,8,9,4,"dt_id_dev,hd_dev",2,0.994208362022071,0.9839246968393156,0.9971643499941147,0.9710320106702234,0.0064306450307074865,2780,265,0.9939496878792143
paper,1,5,sqrt,17,18,5,"dt_id_dev,hd_dev",2,0.9942197741166088,0.9839460324671552,0.9965437171626379,0.9716628758633642,0.006282601404101271,2716,323,0.9939135495798447
paper,1,5,all,12,13,5,"dt_id_dev,hd_dev",2,0.9948303211743806,0.9856261964948649,0.9971643499941147,0.9743520038477222,0.005674234626016354,2453,265,0.9943795434401379
paper,1,6,sqrt,31,32,6,"dt_id_dev,hd_dev",2,0.9930462303949726,0.980778936742934,0.9981059998073898,0.9640432019017106,0.008047559015047247,3479,177,0.9934038093571567
paper,1,6,all,17,18,6,"dt_id_dev,hd_dev",2,0.9952259404516907,0.9867407634362024,0.9993900677345832,0.9744076620517689,0.005674234626016354,2453,57,0.9948017909380361
paper,1,8,sqrt,35,36,8,"dt_id_dev,hd_dev",2,0.9943300910304741,0.9842864597884128,0.999047649620665,0.969955119680851,0.006689721377268364,2892,89,0.9941836358172391
paper,1,8,all,30,31,8,"dt_id_dev,hd_dev",2,0.9952259404516907,0.9867407634362024,0.9993900677345832,0.9744076620517689,0.005674234626016354,2453,57,0.9948017909380361
paper,3,2,sqrt,9,12,2,"dt_id_dev,hd_dev",2,0.9640861384895713,0.9031801540339038,0.9423988528993184,0.8670952751331608,0.031225639305582864,13499,5383,0.9699747792710715
paper,3,2,all,9,12,2,"dt_id_dev,hd_dev",2,0.9920495741386721,0.978123887877075,0.9999464971697003,0.9572334388412567,0.009657533454389841,4175,5,0.9922093434622012
paper,3,3,sqrt,20,23,3,"dt_id_dev,hd_dev",2,0.9837605894727232,0.9537656767821171,0.9423453500690187,0.9654662062160829,0.00728652224702467,3150,5388,0.9853373605346947
paper,3,3,all,16,19,3,"dt_id_dev,hd_dev",2,0.9935122242552658,0.9819524764419236,0.9929590275325565,0.9711872566668062,0.00636818912573299,2753,658,0.9934494577353079
paper,3,4,sqrt,36,39,4,"dt_id_dev,hd_dev",2,0.9911232924653548,0.975226528369792,0.9829539982665083,0.9676196094128553,0.007110720440429789,3074,1593,0.9916463467983369
paper,3,4,all,27,30,4,"dt_id_dev,hd_dev",2,0.9942197741166088,0.9839558641079112,0.9971643499941147,0.9710927242033305,0.006416765940713154,2774,265,0.9939630019895085
paper,3,5,sqrt,62,65,5,"dt_id_dev,hd_dev",2,0.9918802947363616,0.9774252399460617,0.9889249141279574,0.966189938527161,0.007480829506945328,3234,1035,0.9926391990231247
paper,3,5,all,42,45,5,"dt_id_dev,hd_dev",2,0.9949235199464392,0.9859203966977026,0.9999464971697003,0.9722823372731813,0.006162315957483721,2664,5,0.9944308978655579
paper,3,6,sqrt,102,105,6,"dt_id_dev,hd_dev",2,0.9926696312752255,0.9796562572580816,0.9929590275325565,0.9667052119469534,0.007392928603647888,3196,658,0.9931603513403505
paper,3,6,all,56,59,6,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
paper,3,8,sqrt,153,156,8,"dt_id_dev,hd_dev",2,0.9934038093571567,0.9817661780479084,0.999047649620665,0.9650724083396215,0.007816240848475035,3379,89,0.993495106113459
paper,3,8,all,96,99,8,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
paper,5,2,sqrt,15,20,2,"dt_id_dev,hd_dev",2,0.9837605894727232,0.9537656767821171,0.9423453500690187,0.9654662062160829,0.00728652224702467,3150,5388,0.9853373605346947
paper,5,2,all,15,20,2,"dt_id_dev,hd_dev",2,0.9920495741386721,0.978123887877075,0.9999464971697003,0.9572334388412567,0.009657533454389841,4175,5,0.9922093434622012
paper,5,3,sqrt,31,36,3,"dt_id_dev,hd_dev",2,0.992201735399176,0.9783857873372345,0.9929590275325565,0.9642341303240958,0.007961971293415528,3442,658,0.9929701497647206
paper,5,3,all,26,31,3,"dt_id_dev,hd_dev",2,0.9935122242552658,0.9819524764419236,0.9929590275325565,0.9711872566668062,0.00636818912573299,2753,658,0.9934494577353079
paper,5,4,sqrt,54,59,4,"dt_id_dev,hd_dev",2,0.9935122242552658,0.9819524764419236,0.9929590275325565,0.9711872566668062,0.00636818912573299,2753,658,0.9934494577353079
paper,5,4,all,42,47,4,"dt_id_dev,hd_dev",2,0.9942197741166088,0.9839558641079112,0.9971643499941147,0.9710927242033305,0.006416765940713154,2774,265,0.9939630019895085
paper,5,5,sqrt,87,92,5,"dt_id_dev,hd_dev",2,0.994010552383416,0.9833746020516448,0.9965437171626379,0.9705490016257451,0.006537051387330704,2826,323,0.9939820221470714
paper,5,5,all,65,70,5,"dt_id_dev,hd_dev",2,0.9949235199464392,0.9859203966977026,0.9999464971697003,0.9722823372731813,0.006162315957483721,2664,5,0.9944308978655579
paper,5,6,sqrt,142,147,6,"dt_id_dev,hd_dev",2,0.9940276705252227,0.9834237810672128,0.9966935250874771,0.9705027350872623,0.006548617295659314,2831,309,0.9938736072489625
paper,5,6,all,89,94,6,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
paper,5,8,sqrt,248,253,8,"dt_id_dev,hd_dev",2,0.9942502063687095,0.9840685951589188,0.999047649620665,0.969532077509398,0.006786875007228693,2934,89,0.9941608116281635
paper,5,8,all,159,164,8,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
paper,7,2,sqrt,21,28,2,"dt_id_dev,hd_dev",2,0.9837605894727232,0.9537656767821171,0.9423453500690187,0.9654662062160829,0.00728652224702467,3150,5388,0.9853373605346947
paper,7,2,all,21,28,2,"dt_id_dev,hd_dev",2,0.9920495741386721,0.978123887877075,0.9999464971697003,0.9572334388412567,0.009657533454389841,4175,5,0.9922093434622012
paper,7,3,sqrt,45,52,3,"dt_id_dev,hd_dev",2,0.9891394900315355,0.9695894846722481,0.9740404267385745,0.9651790353193159,0.007596488590231434,3284,2426,0.9901875007132559
paper,7,3,all,36,43,3,"dt_id_dev,hd_dev",2,0.9935122242552658,0.9819524764419236,0.9929590275325565,0.9711872566668062,0.00636818912573299,2753,658,0.9934494577353079
paper,7,4,sqrt,77,84,4,"dt_id_dev,hd_dev",2,0.9930880747416112,0.9807952479600897,0.9929590275325565,0.968925875264955,0.0068840286371890215,2976,658,0.9932611581754344
paper,7,4,all,59,66,4,"dt_id_dev,hd_dev",2,0.9942197741166088,0.9839558641079112,0.9971643499941147,0.9710927242033305,0.006416765940713154,2774,265,0.9939630019895085
paper,7,5,sqrt,134,141,5,"dt_id_dev,hd_dev",2,0.9936149331061058,0.9822447651940276,0.993622462628273,0.9711246836369721,0.006386694579058766,2761,596,0.9935312444128287
paper,7,5,all,91,98,5,"dt_id_dev,hd_dev",2,0.9949235199464392,0.9859203966977026,0.9999464971697003,0.9722823372731813,0.006162315957483721,2664,5,0.9944308978655579
paper,7,6,sqrt,210,217,6,"dt_id_dev,hd_dev",2,0.9933030025220729,0.9814497731930519,0.9966935250874771,0.9666652829092117,0.007429939510299442,3212,309,0.9936073250430807
paper,7,6,all,125,132,6,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
