feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
timing_only,1,8,all,71,72,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate,bus_rate",8,0.9970887678720289,0.9887503009605831,0.9903865877930732,0.9871194120572471,0.0019170306502854163,2331,1734,0.9959758392799337,12,0.12
timing_only,3,2,sqrt,9,12,2,"dt_id,dt_id_dev,hd,burst,id_rate",5,0.9920318896295681,0.9697189078557743,0.987669994954899,0.9524087013702145,0.0073210668592195525,8902,2224,0.9881975140297755,6,0.06
timing_only,3,2,all,9,12,2,"dt_ratio_q6,hd,hd_dev,id_rate",4,0.995887034167051,0.9838504216662496,0.9698513635632827,0.9982595297877197,0.0002508341262707216,305,5438,0.9941589153171632,6,0.06
timing_only,3,3,sqrt,19,22,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,id_rate",8,0.9927788552161545,0.971727079249981,0.9606426682485738,0.9830702719876545,0.002454062402596174,2984,7099,0.9893706009241461,7,0.07
timing_only,3,3,all,21,24,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate",7,0.9969992465888811,0.9884112645827225,0.990636070808824,0.9861964290642161,0.002056839835419917,2501,1689,0.9957352060708321,7,0.07
timing_only,3,4,sqrt,38,41,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,id_rate,bus_rate",10,0.994809914088215,0.9796358792933394,0.9663974098118898,0.9932420882289257,0.0009753746680559862,1186,6061,0.9924794960453078,8,0.08
timing_only,3,4,all,36,39,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate",7,0.9969992465888811,0.9884112645827225,0.990636070808824,0.9861964290642161,0.002056839835419917,2501,1689,0.9957352060708321,8,0.08
timing_only,3,5,sqrt,64,67,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,id_rate,bus_rate",10,0.9958354699079578,0.9838164284819726,0.9799138451985607,0.9877502207419164,0.0018027160812636776,2192,3623,0.994072258715076,9,0.09
timing_only,3,5,all,59,62,5,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,burst,id_rate",6,0.9970586887208912,0.9886205262764156,0.9890781879771363,0.9881632879140356,0.00175748369783781,2137,1970,0.9959192618289843,9,0.09
timing_only,3,6,sqrt,99,102,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,id_rate,bus_rate",9,0.9963238980288129,0.985743686311106,0.9838445887133883,0.9876501296764212,0.0018249210694909219,2219,2914,0.9947304191887796,10,0.1
timing_only,3,6,all,92,95,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9970966457449459,0.9887666602011693,0.9891613489823865,0.9883722862666674,0.0017262322329253922,2099,1955,0.9959765554501989,10,0.1
timing_only,3,8,sqrt,189,192,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,id_rate,bus_rate",10,0.9969261972218323,0.9881169917051508,0.989327670992887,0.986909271907751,0.0019466373012550753,2367,1925,0.9956199026581376,12,0.12
timing_only,3,8,all,206,209,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9971095368097193,0.988819511005967,0.9894773608023374,0.9881625353656713,0.0017583061048091892,2138,1898,0.996051037157778,12,0.12
timing_only,5,2,sqrt,15,20,2,"dt_id,dt_id_dev,hd,burst,id_rate",5,0.9924186215727672,0.9711221077096825,0.9868217527013466,0.9559141806073951,0.006751138828053617,8209,2377,0.988765437050066,6,0.06
timing_only,5,2,all,15,20,2,"dt_ratio_q6,hd,hd_dev,id_rate",4,0.9958863179967858,0.9838476550417026,0.9698513635632827,0.9982538332924372,0.000251656533242101,306,5438,0.9941567668063677,6,0.06
timing_only,5,3,sqrt,32,37,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,dlc,id_rate",8,0.9945076902363076,0.9783491853771601,0.9606315801145404,0.9967326277036356,0.0004671271597435077,568,7101,0.9921493415530582,7,0.07
timing_only,5,3,all,35,40,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate",7,0.9969999627591463,0.9884141265236018,0.9906471589428573,0.9861911384859925,0.0020576622423912963,2502,1687,0.9957352060708321,7,0.07
timing_only,5,4,sqrt,63,68,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,id_rate,bus_rate",10,0.9958433477808748,0.9837425701528826,0.973543712196393,0.9941573771605532,0.0008487239944635562,1032,4772,0.9940235591370434,8,0.08
